timestamp,message,logStreamName
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 141.147.78.50 10.0.10.17 443 42010 6 8 416 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.20.232 10.0.10.17 38188 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.20.232 10.0.10.17 41788 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 136.23.17.60 17656 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 71.12.84.214 28828 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.20.232 10.0.10.17 42876 443 6 5 244 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.20.232 10.0.10.17 47642 443 6 1 60 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.20.232 10.0.10.17 56000 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.20.232 10.0.10.17 39724 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.20.232 10.0.10.17 35080 443 6 5 260 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 10.0.20.232 443 43470 6 4 208 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 81.231.0.248 28222 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 34.243.243.99 10495 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.20.232 10.0.10.17 36940 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 218.150.70.202 10.0.10.17 443 24214 6 1 40 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 60.116.101.178 61734 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.20.232 10.0.10.17 52314 443 6 1 60 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 77.127.83.137 47494 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.20.232 10.0.10.17 51048 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 54.203.20.225 10.0.10.17 443 47552 6 4 208 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 80.78.28.71 10.0.10.17 443 12945 6 9 468 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.20.232 10.0.10.17 57374 443 6 4 208 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 165.3.62.143 42629 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.20.232 10.0.10.17 48214 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.20.232 10.0.10.17 33748 443 6 1 60 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 54.28.234.62 32038 443 6 1 60 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 101.74.56.83 48382 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.20.232 10.0.10.17 52894 443 6 1 60 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 10.0.20.232 443 55950 6 4 208 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 38.58.185.189 10.0.10.17 443 43753 6 4 208 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.20.232 10.0.10.17 59922 443 6 8 416 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 217.28.217.59 50419 443 6 1 60 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 119.218.216.46 46429 443 6 1 60 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 6.60.64.34 25749 443 6 1 60 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 109.107.167.103 10.0.10.17 443 11423 6 8 416 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.20.232 10.0.10.17 34668 443 6 10 520 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 23.198.179.22 10.0.10.17 443 36292 6 3 171 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 54.180.122.230 13425 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 4.233.214.156 35711 443 6 1 60 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.20.232 10.0.10.17 37158 443 6 1 60 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.20.232 10.0.10.17 57570 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.20.232 10.0.10.17 45076 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 38.221.221.128 14014 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.20.232 10.0.10.17 43920 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
